symbol,logFC,padj
SKA1,-2.1868427,0.0007535836566157247
EMD,-0.5813929,0.0007535836566157247
XRCC6,-0.6164806,0.0007535836566157247
FH,-0.7474059,0.0007535836566157247
DCAF15,-0.6841098,0.0007535836566157247
SNORD10,-1.1096865,0.0007535836566157247
RRP7A,-0.78204787,0.0007535836566157247
ACTBP11,-0.79232347,0.0007535836566157247
SNX5,-0.66037816,0.0007535836566157247
SAE1,-0.6432617,0.0007535836566157247
RALY,-0.6390563,0.0007535836566157247
MRPL27,-0.45750037,0.0007535836566157247
RP11-18B3.2,-2.3650548,0.0007535836566157247
NOLC1,-0.80147076,0.0007535836566157247
RP11-110C15.4,-0.67006856,0.0007535836566157247
LRRC59,-0.8099446,0.0007535836566157247
BCCIP,-0.6653101,0.0007535836566157247
CIRH1A,-0.51321775,0.0007535836566157247
SHCBP1,-2.351511,0.0007535836566157247
SSRP1,-1.1359602,0.0007535836566157247
RANP6,-0.7648045,0.0007535836566157247
FGD1,-0.34679866,0.0007535836566157247
CNN2,-0.75279355,0.0007535836566157247
TAF2,-0.547332,0.0007535836566157247
RIN1,-0.8214945,0.0007535836566157247
KPNB1,-0.6349355,0.0007535836566157247
RP11-393N4.2,-0.7453653,0.0007535836566157247
HNRNPA2B1,-0.80311406,0.0007535836566157247
AC092106.1,-0.8159915,0.0007535836566157247
ALYREF,-1.0302972,0.0007535836566157247
ADSL,-0.7245409,0.0007535836566157247
AC009963.6,-0.7680739,0.0007535836566157247
ANLN,-2.4997096,0.0007535836566157247
CENPW,-2.1667213,0.0007535836566157247
NCAPD2,-1.468529,0.0007535836566157247
TAGLN2P1,-0.78276277,0.0007535836566157247
PRMT1,-0.7515786,0.0007535836566157247
IMP4,-0.541022,0.0007535836566157247
SRSF9,-0.24731754,0.0007535836566157247
PALM3,-1.3115631,0.0007535836566157247
NME1,-0.7848158,0.0007535836566157247
POLR1E,-0.9920181,0.0007535836566157247
CUL1,-0.25729966,0.0007535836566157247
UBE2SP2,-1.4993907,0.0007535836566157247
EIF4A1P7,-1.0385787,0.0007535836566157247
CEP55,-2.3582425,0.0007535836566157247
MZT2A,-0.54441077,0.0007535836566157247
TPX2,-2.2846437,0.0007535836566157247
RPL14P1,-0.7181336,0.0007535836566157247
YBX1,-0.52402246,0.0007535836566157247
GTF2H3,-0.48205534,0.0007535836566157247
IMPDH2,-0.7612485,0.0007535836566157247
DUS2L,-0.64599514,0.0007535836566157247
RPL14,-0.69694453,0.0007535836566157247
CTD-2265D6.1,-0.6265497,0.0007535836566157247
NAT10,-0.44315803,0.0007535836566157247
TCOF1,-0.6240309,0.0007535836566157247
RP11-721G13.1,-0.70131594,0.0007535836566157247
NUP62,-0.6448351,0.0007535836566157247
RBM22,-0.25862747,0.0007535836566157247
RPL10A,-0.6819202,0.0007535836566157247
RPS8,-0.67161524,0.0007535836566157247
ATP5SL,-0.58376825,0.0007535836566157247
NCAPH2,-1.085944,0.0007535836566157247
BCLAF1,-0.4209471,0.0007535836566157247
GRWD1,-0.6711464,0.0007535836566157247
PDAP1,-0.5421935,0.0007535836566157247
PPP1R14BP3,-1.044498,0.0007535836566157247
U2AF2,-0.4455668,0.0007535836566157247
AC016734.2,-0.66554457,0.0007535836566157247
MRPL21,-0.52432567,0.0007535836566157247
GPATCH4,-0.83013105,0.0007535836566157247
DOHH,-0.42561105,0.0007535836566157247
PFN1P1,-0.5603587,0.0007535836566157247
MZT2B,-0.48638886,0.0007535836566157247
MMS22L,-1.1456121,0.0007535836566157247
SUPT16H,-0.681242,0.0007535836566157247
BANF1P3,-0.7600038,0.0007535836566157247
PRPF19,-0.52155954,0.0007535836566157247
CTD-2119F7.2,-1.038199,0.0007535836566157247
CCDC71,-0.4589888,0.0007535836566157247
HNRNPUL1,-0.6713404,0.0007535836566157247
SF3A3,-0.54751235,0.0007535836566157247
NCL,-0.7025912,0.0007535836566157247
PPM1G,-0.46974432,0.0007535836566157247
EXOSC2,-0.8995972,0.0007535836566157247
H1FX,-0.63909614,0.0007535836566157247
DNMT1,-1.2740062,0.0007535836566157247
RBM14,-0.7334087,0.0007535836566157247
CBX1P1,-0.70991224,0.0007535836566157247
RP11-424C20.2,-1.9096503,0.0007535836566157247
CDCA7,-2.336805,0.0007535836566157247
HEATR2,-0.5306612,0.0007535836566157247
CNTRL,-1.256613,0.0007535836566157247
NOL10,-0.42309505,0.0007535836566157247
CEP72,-1.2844324,0.0007535836566157247
FHP1,-0.9468769,0.0007535836566157247
STOML2,-0.62009275,0.0007535836566157247
RP11-736L22.1,-0.49055055,0.0007535836566157247
BCL2L12,-0.7436711,0.0007535836566157247
GMPS,-0.69818103,0.0007535836566157247
VIM,-0.6281531,0.0007535836566157247
NUP160,-0.7098595,0.0007535836566157247
SMC6,-0.57882816,0.0007535836566157247
RP11-317N8.4,-0.6415046,0.0007535836566157247
ARHGEF1,-0.38538408,0.0007535836566157247
PDHA1,-0.40734348,0.0007535836566157247
NTMT1,-0.56608415,0.0007535836566157247
MCM5,-1.8463764,0.0007535836566157247
LRCH1,-0.3090944,0.0007535836566157247
ZNF560,-1.1413937,0.0007535836566157247
POLD1,-1.3182876,0.0007535836566157247
TGFB1I1,-0.7160467,0.0007535836566157247
FOXD2-AS1,-1.3340734,0.0007535836566157247
RP11-613D13.5,-1.3485622,0.0007535836566157247
RP11-1012A1.7,-1.2359585,0.0007535836566157247
SNORD12,-1.3434415,0.0007535836566157247
NCAPG2,-1.8479426,0.0007535836566157247
YWHAE,-0.4126413,0.0007535836566157247
DNAJC22,-2.0262144,0.0007535836566157247
RBM27,-0.45679152,0.0007535836566157247
TRA2B,-0.8737405,0.0007535836566157247
AURKB,-2.4351969,0.0007535836566157247
EEF1B2P2,-0.6289759,0.0007535836566157247
TUBA1C,-1.1307762,0.0007535836566157247
MTERF,-0.45310238,0.0007535836566157247
METTL1,-0.76784176,0.0007535836566157247
MNF1,-0.617167,0.0007535836566157247
NEK2,-2.2389777,0.0007535836566157247
CTNNBL1,-0.4169792,0.0007535836566157247
APEX1,-0.6019437,0.0007535836566157247
PFN1,-0.58383864,0.0007535836566157247
DGCR8,-0.606401,0.0007535836566157247
RP11-680H20.1,-0.37598523,0.0007535836566157247
NUP93,-0.62933755,0.0007535836566157247
GATAD2A,-0.44783783,0.0007535836566157247
DHODH,-0.8691607,0.0007535836566157247
ZNF300,-1.8899887,0.0007535836566157247
RBBP7,-0.66479176,0.0007535836566157247
ZNF511,-0.58607125,0.0007535836566157247
UBE2S,-1.3623621,0.0007535836566157247
DDX39A,-1.234718,0.0007535836566157247
RPL39L,-0.86530536,0.0007535836566157247
RFXANK,-0.7400771,0.0007535836566157247
RP11-64B16.2,-0.52289456,0.0007535836566157247
RP11-1H8.2,-0.62198925,0.0007535836566157247
PLK1,-2.3401518,0.0007535836566157247
RP11-473N11.2,-0.7229157,0.0007535836566157247
INCENP,-1.279061,0.0007535836566157247
MRTO4,-0.87278396,0.0007535836566157247
NT5C,-0.68532264,0.0007535836566157247
BMS1,-0.5288398,0.0007535836566157247
ALMS1-IT1,-1.6312374,0.0007535836566157247
GNAI3,-0.5053639,0.0007535836566157247
CTD-2375G15.1,-2.4302678,0.0007535836566157247
CCNB2,-2.2306187,0.0007535836566157247
CCDC97,-0.51715064,0.0007535836566157247
FABP5,-1.8474873,0.0007535836566157247
PHF19,-0.91294515,0.0007535836566157247
MYB,-1.315291,0.0007535836566157247
ANP32B,-0.98806894,0.0007535836566157247
GAPDH,-0.60479724,0.0007535836566157247
HSPD1,-0.85628444,0.0007535836566157247
ZC3H4,-0.3323581,0.0007535836566157247
CCDC94,-0.703741,0.0007535836566157247
CNTF,-0.9310577,0.0007535836566157247
RPL21,-0.70190704,0.0007535836566157247
RANBP1,-1.0861485,0.0007535836566157247
GTPBP6,-0.58240557,0.0007535836566157247
NRAS,-0.891907,0.0007535836566157247
RPL24P2,-0.5176285,0.0007535836566157247
SRSF3,-0.70628166,0.0007535836566157247
RAB8A,-0.42919332,0.0007535836566157247
SAMD11,-2.498378,0.0007535836566157247
SRF,-0.43144283,0.0007535836566157247
FAM64A,-2.5723374,0.0007535836566157247
ARHGAP33,-1.1101565,0.0007535836566157247
MAGOH,-0.57190645,0.0007535836566157247
SFPQ,-0.65057045,0.0007535836566157247
CDC20,-2.5913534,0.0007535836566157247
EIF5AP4,-0.89548796,0.0007535836566157247
CHTF18,-1.533607,0.0007535836566157247
SCML2,-0.99021626,0.0007535836566157247
COQ3,-1.0381079,0.0007535836566157247
SNRPA,-0.88052714,0.0007535836566157247
UBE2SP1,-1.3484563,0.0007535836566157247
ENO1,-0.90836287,0.0007535836566157247
AC083899.3,-0.29397175,0.0007535836566157247
PPP1R14B,-1.0029558,0.0007535836566157247
RP11-512M8.3,-1.5255011,0.0007535836566157247
DTYMK,-1.1179098,0.0007535836566157247
DAZAP1,-0.7727161,0.0007535836566157247
RP11-102M11.1,-0.5975769,0.0007535836566157247
NUF2,-2.3808455,0.0007535836566157247
NOD1,-0.7075613,0.0007535836566157247
HNRNPA1P7,-0.83956003,0.0007535836566157247
CCDC18,-1.4331166,0.0007535836566157247
ANAPC1,-0.44726804,0.0007535836566157247
UBAP2,-0.42674226,0.0007535836566157247
ATP11C,-0.7057244,0.0007535836566157247
HN1,-1.0017986,0.0007535836566157247
DRG1,-0.37494436,0.0007535836566157247
PTMAP2,-1.4813199,0.0007535836566157247
KLF16,-0.41556814,0.0007535836566157247
PRPF4,-0.66107017,0.0007535836566157247
RP11-386C23.1,-1.5832093,0.0007535836566157247
SNRPC,-0.61055434,0.0007535836566157247
FOSL1P1,-0.78459924,0.0007535836566157247
PRELID1P1,-0.6147701,0.0007535836566157247
DCPS,-0.6940163,0.0007535836566157247
NOP58,-0.81512684,0.0007535836566157247
MCM7,-1.6369748,0.0007535836566157247
CWF19L1,-0.5015379,0.0007535836566157247
RPL10AP6,-0.6698159,0.0007535836566157247
MELK,-1.7280898,0.0007535836566157247
RRP7B,-0.57808673,0.0007535836566157247
C15orf23,-1.0878989,0.0007535836566157247
ZMYM4,-0.34765178,0.0007535836566157247
SUGT1,-0.42023632,0.0007535836566157247
GS1-44D20.1,-0.8826898,0.0007535836566157247
RP11-280G19.2,-0.6679299,0.0007535836566157247
CHEK1,-1.304345,0.0007535836566157247
L2HGDH,-0.5614393,0.0007535836566157247
PSMA7,-0.548318,0.0007535836566157247
PPP5C,-0.4222786,0.0007535836566157247
FAM46B,-1.3851272,0.0007535836566157247
CDC25C,-2.2693672,0.0007535836566157247
NUP85,-0.80920076,0.0007535836566157247
GALE,-0.6714245,0.0007535836566157247
MED6,-0.4044055,0.0007535836566157247
GINS4,-1.6800185,0.0007535836566157247
CDCA3,-2.047242,0.0007535836566157247
C12orf45,-0.86496997,0.0007535836566157247
PRELID2,-0.3671827,0.0007535836566157247
RP11-121L10.3,-1.2518183,0.0007535836566157247
CS,-0.6015413,0.0007535836566157247
CCDC138,-1.5830938,0.0007535836566157247
SRSF7,-0.7970037,0.0007535836566157247
C1orf112,-1.2112222,0.0007535836566157247
LIG3,-0.85669327,0.0007535836566157247
AC004381.6,-1.0157282,0.0007535836566157247
HEATR1,-0.5229207,0.0007535836566157247
NCAPD2P1,-1.7595478,0.0007535836566157247
LTV1,-0.5394365,0.0007535836566157247
HNRNPA1,-0.9010554,0.0007535836566157247
HNRNPH3,-0.5454749,0.0007535836566157247
ZBTB2,-0.7223594,0.0007535836566157247
KIFC3,-0.43256983,0.0007535836566157247
ALDH18A1,-0.61143297,0.0007535836566157247
KB-1208A12.3,-0.72687787,0.0007535836566157247
COPS3,-0.5074815,0.0007535836566157247
KDM2B,-0.530185,0.0007535836566157247
TMSB10,-0.95259964,0.0007535836566157247
PSMB2,-0.47909066,0.0007535836566157247
DDX46,-0.5461199,0.0007535836566157247
SNAI2,-0.899046,0.0007535836566157247
RP11-730G20.2,-0.39644256,0.0007535836566157247
THOC3,-0.5997198,0.0007535836566157247
RPS7,-0.7840289,0.0007535836566157247
TUBBP2,-0.952961,0.0007535836566157247
CENPI,-1.6604108,0.0007535836566157247
PRC1,-2.285541,0.0007535836566157247
HNRNPKP4,-0.37356883,0.0007535836566157247
GLT25D1,-0.54256004,0.0007535836566157247
WDR4,-0.9222505,0.0007535836566157247
ANKLE1,-0.8286741,0.0007535836566157247
CCNB1,-2.1261587,0.0007535836566157247
KNTC1,-1.3443239,0.0007535836566157247
R3HDM1,-0.5829928,0.0007535836566157247
UTP20,-0.8158865,0.0007535836566157247
HJURP,-1.9521538,0.0007535836566157247
SNHG3,-1.0027894,0.0007535836566157247
OGG1,-0.51502836,0.0007535836566157247
IPO11,-0.4533841,0.0007535836566157247
DIS3L2,-0.46750018,0.0007535836566157247
CDKN3,-2.0335507,0.0007535836566157247
TRUB2,-0.47163454,0.0007535836566157247
COX10,-0.5386316,0.0007535836566157247
RP11-373A9.1,-0.5176194,0.0007535836566157247
RFC5,-1.2352699,0.0007535836566157247
NUP155,-0.8732423,0.0007535836566157247
CREB3L2,-0.66864806,0.0007535836566157247
SNF8,-0.41117913,0.0007535836566157247
CDCA8,-2.232386,0.0007535836566157247
XRCC5,-0.5032708,0.0007535836566157247
ERHP1,-0.42513126,0.0007535836566157247
PLCB3,-0.46785602,0.0007535836566157247
HSPD1P1,-0.9453259,0.0007535836566157247
HNRNPA3P1,-0.92690474,0.0007535836566157247
RBM28,-0.5377054,0.0007535836566157247
SETP14,-0.6581617,0.0007535836566157247
EBNA1BP2,-0.7440168,0.0007535836566157247
CKS1B,-1.5040567,0.0007535836566157247
VRK1,-1.225688,0.0007535836566157247
RP11-760D2.7,-0.44702685,0.0007535836566157247
MCRS1,-0.44548112,0.0007535836566157247
CCT6A,-0.6933079,0.0007535836566157247
RBM15B,-0.5443897,0.0007535836566157247
RNF138,-0.90970427,0.0007535836566157247
TRIP13,-2.1358008,0.0007535836566157247
RBM12,-0.5290454,0.0007535836566157247
GPD2,-0.6369311,0.0007535836566157247
WDFY2,-0.84345824,0.0007535836566157247
WDR3,-0.6365145,0.0007535836566157247
SH3GL1,-0.63857156,0.0007535836566157247
TTYH2,-1.8861319,0.0007535836566157247
CBX1,-0.59477836,0.0007535836566157247
PAFAH1B3,-1.0997024,0.0007535836566157247
GAR1,-0.59137183,0.0007535836566157247
GDI2,-0.29673094,0.0007535836566157247
RP6-145B8.3,-0.5405514,0.0007535836566157247
SLC2A4RG,-0.49487722,0.0007535836566157247
HSP90AB3P,-0.55370075,0.0007535836566157247
SMARCD2,-0.45352793,0.0007535836566157247
REEP4,-0.552303,0.0007535836566157247
WDHD1,-1.3218532,0.0007535836566157247
POLDIP2,-0.36740896,0.0007535836566157247
DPF1,-1.1824346,0.0007535836566157247
TAF5L,-0.4418868,0.0007535836566157247
CEP57L1,-0.6192176,0.0007535836566157247
TUBBP1,-0.9743959,0.0007535836566157247
RFC4,-1.3745205,0.0007535836566157247
SAP30BP,-0.36711043,0.0007535836566157247
CCDC152,-2.1878753,0.0007535836566157247
DKC1,-0.8548333,0.0007535836566157247
NUPL1,-0.590212,0.0007535836566157247
RP11-512F24.1,-1.0732023,0.0007535836566157247
ARHGDIA,-0.5360872,0.0007535836566157247
TRIM24,-0.60394555,0.0007535836566157247
ASPM,-2.3336122,0.0007535836566157247
CENPA,-2.1471314,0.0007535836566157247
SNRPE,-0.8627393,0.0007535836566157247
NFIC,-0.6398617,0.0007535836566157247
DHFRP1,-1.484405,0.0007535836566157247
USP7,-0.27586028,0.0007535836566157247
WDR70,-0.22415851,0.0007535836566157247
FAM207BP,-0.9040701,0.0007535836566157247
CHAF1A,-1.3483591,0.0007535836566157247
CORO1A,-2.0000832,0.0007535836566157247
ANP32BP1,-0.96706074,0.0007535836566157247
SETMAR,-0.701717,0.0007535836566157247
RPS21,-0.624944,0.0007535836566157247
TH1L,-0.55699533,0.0007535836566157247
MLF1IP,-1.960821,0.0007535836566157247
BLM,-2.229198,0.0007535836566157247
NCAPH,-2.3454187,0.0007535836566157247
RP11-366L20.2,-1.2818019,0.0007535836566157247
FSCN1,-0.88802755,0.0007535836566157247
TTLL5,-0.46756795,0.0007535836566157247
RAE1,-0.46002147,0.0007535836566157247
SEC23A,-0.50705534,0.0007535836566157247
CKAP5,-0.634012,0.0007535836566157247
USP10,-0.5366754,0.0007535836566157247
H3F3B,-0.77771753,0.0007535836566157247
CKS2,-1.4655877,0.0007535836566157247
RP11-323I15.2,-0.7002868,0.0007535836566157247
MTIF2,-0.3864897,0.0007535836566157247
NOP56,-0.7859122,0.0007535836566157247
CEP152,-1.2410278,0.0007535836566157247
ENAH,-0.64050686,0.0007535836566157247
SPAG5,-2.3363094,0.0007535836566157247
GLI2,-0.74850976,0.0007535836566157247
SYNCRIP,-0.6739565,0.0007535836566157247
PLK4,-2.188266,0.0007535836566157247
DHX9,-0.48966673,0.0007535836566157247
APOBEC3A,-2.1170468,0.0007535836566157247
DDX11,-1.2007169,0.0007535836566157247
DLGAP5,-2.3819637,0.0007535836566157247
KIF2C,-2.4280486,0.0007535836566157247
CENPF,-2.5378423,0.0007535836566157247
POC1A,-1.4776925,0.0007535836566157247
DROSHA,-0.43299326,0.0007535836566157247
ACTR2,-0.44516712,0.0007535836566157247
RBM19,-0.5759594,0.0007535836566157247
FSD1,-0.9821893,0.0007535836566157247
PARP1,-0.9120658,0.0007535836566157247
ILF2,-0.7027247,0.0007535836566157247
HNRNPAB,-0.8291574,0.0007535836566157247
EXOSC10,-0.5256186,0.0007535836566157247
MRPL11,-0.81040424,0.0007535836566157247
RRM2,-2.472944,0.0007535836566157247
BORA,-1.2619458,0.0007535836566157247
SMC3,-0.7437832,0.0007535836566157247
PRIM1,-1.6201625,0.0007535836566157247
SRSF1,-0.7146765,0.0007535836566157247
TOMM5,-0.55957454,0.0007535836566157247
TCERG1,-0.60043275,0.0007535836566157247
EFTUD2,-0.5597678,0.0007535836566157247
TMPO,-1.7029897,0.0007535836566157247
TUBA1B,-1.4148695,0.0007535836566157247
PRPF31,-0.44307408,0.0007535836566157247
PTTG1,-2.1060777,0.0007535836566157247
RPGRIP1L,-0.53579,0.0007535836566157247
TTLL12,-0.90355694,0.0007535836566157247
SNRPF,-0.9033542,0.0007535836566157247
DNAJC8,-0.420816,0.0007535836566157247
TMEM48,-0.89958704,0.0007535836566157247
ITPA,-0.5819239,0.0007535836566157247
ID3,-2.3421612,0.0007535836566157247
RP11-1H8.3,-0.91345984,0.0007535836566157247
NGDN,-0.53787297,0.0007535836566157247
UTP6,-0.40046892,0.0007535836566157247
RP11-298C3.2,-1.1434093,0.0007535836566157247
RP11-36C20.1,-0.59920704,0.0007535836566157247
SNTB2,-0.6967439,0.0007535836566157247
HMGN2,-1.4422746,0.0007535836566157247
ZFP64,-0.31071433,0.0007535836566157247
FBXO5,-1.8256446,0.0007535836566157247
POP1,-0.99611104,0.0007535836566157247
CDCA5,-2.058483,0.0007535836566157247
SF1,-0.29496288,0.0007535836566157247
U2AF1,-0.7564867,0.0007535836566157247
WDR5,-0.5663141,0.0007535836566157247
EARS2,-0.49751005,0.0007535836566157247
CENPE,-2.0510612,0.0007535836566157247
SHROOM3,-0.77254045,0.0007535836566157247
SPATA5,-0.78592885,0.0007535836566157247
IFNGR2,0.45244572,0.0007535836566157247
TSPAN3,0.6768084,0.0007535836566157247
CDCA2,-2.2410295,0.0007535836566157247
AUNIP,-1.4184288,0.0007535836566157247
HNRNPA3,-0.9447558,0.0007535836566157247
RP11-423H2.1,-0.5591077,0.0007535836566157247
PKMYT1,-2.2725015,0.0007535836566157247
ZC3H15,-0.36594456,0.0007535836566157247
KIF4A,-2.3025305,0.0007535836566157247
DHX37,-0.73110574,0.0007535836566157247
RP11-345J4.6,-2.6594553,0.0007535836566157247
PASK,-0.9372446,0.0007535836566157247
MRPL19,-0.42803982,0.0007535836566157247
DNAJC11,-0.5324355,0.0007535836566157247
NEIL3,-2.0691943,0.0007535836566157247
POLQ,-2.203245,0.0007535836566157247
CLN6,-1.1635337,0.0007535836566157247
SRM,-0.55502546,0.0007535836566157247
CCT2,-0.7957392,0.0007535836566157247
MRPL48,-0.51405895,0.0007535836566157247
PRR11,-1.8820215,0.0007535836566157247
RQCD1,-0.56814003,0.0007535836566157247
NUP54,-0.62642044,0.0007535836566157247
RP4-785G19.2,-0.68031585,0.0007535836566157247
CCT5,-0.7686023,0.0007535836566157247
RPS2P46,-1.0587122,0.0007535836566157247
TMEM30A,0.6890476,0.0007535836566157247
CTD-2541J13.1,0.80701995,0.0007535836566157247
MAN2B2,0.9623475,0.0007535836566157247
LRRC37A3,0.6115843,0.0007535836566157247
CTSA,0.6250394,0.0007535836566157247
H6PD,0.38004506,0.0007535836566157247
CAB39L,1.0430839,0.0007535836566157247
PSAP,0.90940595,0.0007535836566157247
TNFSF18,4.9612846,0.0007535836566157247
HIST2H3C,1.3821741,0.0007535836566157247
NPTXR,1.4136587,0.0007535836566157247
FAM45B,0.605885,0.0007535836566157247
RP11-521C20.4,1.0658056,0.0007535836566157247
AP000322.53,2.6220858,0.0007535836566157247
ZDHHC14,0.72409266,0.0007535836566157247
RP11-524D16__A.3,1.5453647,0.0007535836566157247
FNDC3B,0.6433733,0.0007535836566157247
ZNF540,1.5900005,0.0007535836566157247
PIK3IP1,2.1205518,0.0007535836566157247
YIPF4,0.57581925,0.0007535836566157247
HEXA,0.8020434,0.0007535836566157247
MAN2B1,0.7842564,0.0007535836566157247
TMEM9B,0.8283901,0.0007535836566157247
BRWD1,0.3719709,0.0007535836566157247
AL583842.6,4.446354,0.0007535836566157247
J01415.13,0.8860571,0.0007535836566157247
TOB1-AS1,1.4738927,0.0007535836566157247
AMDHD1,1.9796827,0.0007535836566157247
ANKRA2,0.50556064,0.0007535836566157247
BRSK2,1.9002249,0.0007535836566157247
BAI2,1.3805115,0.0007535836566157247
UBE2Q1,0.23848271,0.0007535836566157247
PLP2,-0.6669636,0.0007535836566157247
DCC,-6.60286,0.0007535836566157247
SNAPC2,-0.3922861,0.0007535836566157247
RBMXL1,-0.74646103,0.0007535836566157247
GNE,-0.416031,0.0007535836566157247
PRPF18,-0.35902616,0.0007535836566157247
CDC25B,-0.70927536,0.0007535836566157247
SEPT7P2,-0.5106342,0.0007535836566157247
GTF3C3,-0.5626102,0.0007535836566157247
TRABD,-0.50669205,0.0007535836566157247
ALDH1B1,-0.9211951,0.0007535836566157247
KIAA0182,-0.45225957,0.0007535836566157247
SEC24D,-0.4695775,0.0007535836566157247
TCF7,-1.1538988,0.0007535836566157247
PLCXD1,-0.9984045,0.0007535836566157247
AXL,-0.90812695,0.0007535836566157247
MYC,-1.3583548,0.0007535836566157247
FOXRED2,-0.9009892,0.0007535836566157247
ARF1,-0.31817695,0.0007535836566157247
ACTBP2,-0.81300515,0.0007535836566157247
DUSP2,-3.1032052,0.0007535836566157247
ZNF695,-2.510518,0.0007535836566157247
SNORD100,-1.2136042,0.0007535836566157247
ACTG1P10,-0.84525716,0.0007535836566157247
ITPRIP,-1.1163404,0.0007535836566157247
CCHCR1,-0.87688893,0.0007535836566157247
PAK4,-0.6443988,0.0007535836566157247
RP11-9E13.4,-1.0431899,0.0007535836566157247
PWP2,-0.6308184,0.0007535836566157247
PROX2,1.5112121,0.0007535836566157247
PFKP,-1.1123652,0.0007674195181254032
AC006026.9,-0.77516544,0.0007674195181254032
PARP2,-0.5299585,0.0007674195181254032
SDHB,-0.30238795,0.0007674195181254032
ACTL6A,-0.74416614,0.0007674195181254032
