symbol,logFC,pval,padj
CPT1A,-0.03805682063102722,1.3002534104115714e-11,1.1786225625420274e-09
PTGER2,-0.24014177918434143,1.3030209402711957e-11,1.1778952308013179e-09
SUMF1,0.15276241302490234,1.3103493815063747e-11,1.1812835476175637e-09
NFIL3,-0.2378624975681305,1.3164847877576712e-11,1.1835808057783204e-09
FAM64A,-0.16025277972221375,1.3378636163859467e-11,1.199532881050389e-09
IFI6,0.13810138404369354,1.3496660616296893e-11,1.2068355475195554e-09
HLA-C,0.5214011669158936,1.386313307413365e-11,1.236254258867675e-09
DHX9,-0.21017253398895264,1.3871163818499432e-11,1.2336362538851448e-09
CECR1,-0.05300002172589302,1.3924093380128422e-11,1.2350146803154228e-09
PACSIN2,-0.11722937226295471,1.4060843331663375e-11,1.243800337073011e-09
TCP1,-0.18427729606628418,1.4292924695059667e-11,1.2609493323890206e-09
CEP170,-0.22092008590698242,1.429672261550628e-11,1.2579209671963459e-09
IGF2BP2,-0.2630045413970947,1.4382932069646308e-11,1.2621405415903723e-09
CDC7,-0.06014622747898102,1.4486820687976146e-11,1.2678850095484694e-09
ACTG1,-0.5069410800933838,1.452585388935779e-11,1.2679379605274082e-09
MTHFD2,-0.3323080837726593,1.4840904728996774e-11,1.2920201887420807e-09
SYTL2,-0.35580047965049744,1.4866046568096108e-11,1.2908031750377133e-09
WDR3,-0.12421467900276184,1.4988003378540727e-11,1.2979768280182449e-09
RBMXL1,-0.08379238843917847,1.5234708200192836e-11,1.3158879504328864e-09
PPIF,-0.20958682894706726,1.5242284682860625e-11,1.3131049167388677e-09
TIMELESS,-0.21054387092590332,1.5443751529490228e-11,1.3269963065508597e-09
NCAPG,-0.35170578956604004,1.559563499462814e-11,1.3365661731110531e-09
C5orf62,0.2120656669139862,1.561487099445506e-11,1.3347478457565925e-09
GLIPR2,-0.10654465854167938,1.5650322759654984e-11,1.33432144561968e-09
SRP72,-0.14146298170089722,1.6008954207037913e-11,1.3613800104670514e-09
OIP5,-0.023137278854846954,1.6091855620710936e-11,1.3649120210934636e-09
GINS2,-0.1319727897644043,1.6378282453584366e-11,1.3856446911692723e-09
CENPH,-0.09366001188755035,1.6412443425515904e-11,1.3849835570969239e-09
PAMR1,0.3148571848869324,1.669318588966095e-11,1.4050807868095996e-09
SPATS2L,-0.25379693508148193,1.685977842713473e-11,1.4154920844867951e-09
GBP3,0.12067478895187378,1.6870399632873544e-11,1.4127889235702097e-09
NRP1,-0.1048119068145752,1.6950761932276407e-11,1.4159250378619244e-09
ID3,-0.4299677014350891,1.6962595060390784e-11,1.4133354141858433e-09
CTDSPL2,-0.10174037516117096,1.7070568307313886e-11,1.4187491216620194e-09
SRSF3,-0.3424689769744873,1.71460431488281e-11,1.421441441446189e-09
SNRPA,-0.17218029499053955,1.7259350522599822e-11,1.427248798228524e-09
NUP107,-0.15398290753364563,1.7530641502045073e-11,1.4460587908999428e-09
QPRT,0.22916650772094727,1.7569708468572623e-11,1.445667159402877e-09
APLP2,0.3181396722793579,1.7840637048544648e-11,1.46430800849933e-09
NID1,-0.4533841013908386,1.8133924784420328e-11,1.4846869683919323e-09
LEPR,0.17496436834335327,1.8356460824858672e-11,1.4991866953371581e-09
ILF2,-0.2748202085494995,1.8493841340237512e-11,1.5066772716571278e-09
SYNGR1,0.15875867009162903,1.850548804006737e-11,1.5039127534039974e-09
DKC1,-0.16931360960006714,1.94594419989104e-11,1.5775535350222325e-09
FIGNL1,-0.1157652884721756,1.9573387835192833e-11,1.5829017931916362e-09
SEMA6A,0.12338816374540329,1.996944036552504e-11,1.6109821145733464e-09
BCCIP,-0.1183445155620575,2.0411214684371715e-11,1.6426049475874262e-09
MR1,0.07167356461286545,2.0530642841800256e-11,1.6481960111075412e-09
EMP1,-0.3118027448654175,2.0604736282225184e-11,1.6501293049320873e-09
DUSP6,0.3376227021217346,2.064233926250456e-11,1.6491379757054187e-09
LRP10,0.5267380475997925,2.0664329331737503e-11,1.6469071166683064e-09
DEPDC1B,-0.06814897060394287,2.068535761625814e-11,1.6446105410805718e-09
UHRF1,-0.444561243057251,2.107835674668711e-11,1.6718278385984162e-09
CCND1,0.7922582626342773,2.119518450726897e-11,1.6770626206650833e-09
KHSRP,-0.25069963932037354,2.141664283977575e-11,1.6905314126756003e-09
KCNJ2,0.15794984996318817,2.1732454831237737e-11,1.7113659836675157e-09
TOP2B,-0.23776870965957642,2.185059052881542e-11,1.7165719869006305e-09
SF3A2,-0.1048000156879425,2.1907290248417813e-11,1.7169383414407262e-09
ICAM1,0.1477019488811493,2.2259056550360582e-11,1.74037339070888e-09
DPF3,-0.12446673214435577,2.228981070518626e-11,1.7386579295924838e-09
NONO,-0.2036517858505249,2.2353422424656972e-11,1.7395074832583888e-09
GEN1,-0.13845399022102356,2.2361557695318292e-11,1.7360461086047697e-09
MASTL,-0.11357136070728302,2.2415080588775013e-11,1.7361163944287126e-09
COL15A1,-0.05616164207458496,2.266302698950141e-11,1.751209778732082e-09
KPNB1,-0.33200228214263916,2.273473383844588e-11,1.7526461285035555e-09
ATP5SL,-0.09234529733657837,2.2812561467475115e-11,1.7545465399052247e-09
EIF4A3,-0.11309865117073059,2.3406184724323738e-11,1.7960164301838645e-09
SUN2,-0.1552950143814087,2.360454324881994e-11,1.807034581194464e-09
SMC6,-0.11086833477020264,2.4037659528158312e-11,1.8359318891934803e-09
FAM214A,0.1940094530582428,2.4157187509779894e-11,1.840800004353782e-09
CHEK1,-0.16307665407657623,2.441760515383222e-11,1.8563568710845489e-09
LRRFIP1,-0.21140128374099731,2.465197455247933e-11,1.869866437607024e-09
TSPAN5,-0.14373207092285156,2.4722049090585117e-11,1.8708807562932475e-09
KDM1A,-0.2012506127357483,2.4733649365571003e-11,1.867475425210561e-09
NR2F2,-0.11461657285690308,2.4860427704497423e-11,1.8727621281047773e-09
CTD-2119F7.2,-0.14210245013237,2.4976304194396698e-11,1.8772053687793145e-09
WHSC1,-0.40511101484298706,2.4989467366536898e-11,1.873926081270193e-09
RUVBL1,-0.1288081705570221,2.5083337998823584e-11,1.8767000845151566e-09
HIST1H2AC,0.4282783269882202,2.5152496555521495e-11,1.8776167960394383e-09
MFSD11,0.08959010243415833,2.5287257943630896e-11,1.883415521106324e-09
LPAR1,-0.17424309253692627,2.5361286524405954e-11,1.8846748848485912e-09
CADM4,0.075431689620018,2.5372754391952488e-11,1.8812899576684773e-09
TUBBP1,-0.3568093180656433,2.5384141143003847e-11,1.877914208550251e-09
FBXL17,0.10661445558071136,2.5591541115509042e-11,1.8890221456515008e-09
HN1,-0.37569743394851685,2.5765488279161358e-11,1.8976167093101094e-09
SFXN1,-0.1572096347808838,2.683874678688461e-11,1.9722593546397725e-09
TTLL12,-0.0945587009191513,2.7071045765799997e-11,1.9849092334279353e-09
ZDHHC7,0.07439404726028442,2.7354383425616027e-11,2.0012369869804897e-09
BAI2,0.3032512366771698,2.7398478785878435e-11,2.000028335265617e-09
POLR3GL,0.10981403291225433,2.8242197731553683e-11,2.0570669186591917e-09
NGDN,-0.06588511168956757,2.8367412027790826e-11,2.061636034927221e-09
FHL2,0.12233936786651611,2.928409724573131e-11,2.1235797552151746e-09
LUM,0.5827035903930664,2.93451451583712e-11,2.123340053729074e-09
TMEM48,-0.16541951894760132,2.9454710665877986e-11,2.126604329148018e-09
NOMO3,0.26195454597473145,2.9526643205162985e-11,2.1271432151841764e-09
NUP62,-0.12162989377975464,2.985829234354759e-11,2.146349359205562e-09
TOPBP1,-0.1853732168674469,3.00304020842924e-11,2.15402851472006e-09
CS,-0.18377697467803955,3.023624624903573e-11,2.1640888177590753e-09
GART,-0.1648896038532257,3.033665478146323e-11,2.166575594186968e-09
TMEM170B,0.06380284577608109,3.038151348696767e-11,2.165092953569111e-09
ALYREF,-0.17242521047592163,3.046315006864001e-11,2.1662319752473647e-09
KIAA1524,-0.21587105095386505,3.0564828337697594e-11,2.16878819570394e-09
FOXF1,0.04441523551940918,3.072366695284974e-11,2.1753806676164744e-09
GAS2L3,-0.12748673558235168,3.231472063889099e-11,2.2831353479233583e-09
SH3D19,-0.08929741382598877,3.274143020951831e-11,2.308340790092001e-09
CYBA,-0.0803825855255127,3.274865796551698e-11,2.303927440452522e-09
RAI14,0.16575610637664795,3.2750770994394206e-11,2.2991738062979505e-09
CEP170P1,-0.12745922803878784,3.312816214053829e-11,2.3207297448557555e-09
DHX15,-0.16421836614608765,3.316958507678145e-11,2.3187086008652625e-09
HNRNPU,-0.2411060333251953,3.3204406685225055e-11,2.316235514966175e-09
KLF12,-0.1544634848833084,3.338926398374578e-11,2.3242168041006162e-09
GGCT,-0.05018915235996246,3.354153200761495e-11,2.3299007338763265e-09
UCK2,-0.10663968324661255,3.36373361390174e-11,2.331646861148906e-09
PGPEP1,0.22687408328056335,3.385607737382785e-11,2.341889461109958e-09
SLC43A3,-0.053149085491895676,3.4303875892111526e-11,2.3679003871552716e-09
RAN,-0.28093719482421875,3.465588569726151e-11,2.387204485555623e-09
MAP7,0.019009537994861603,3.5155731343523904e-11,2.41659032433244e-09
VCAN,-0.46069902181625366,3.527767881391154e-11,2.4199314188461774e-09
CLCF1,-0.08236123621463776,3.5372057577071524e-11,2.421371451774844e-09
HIST2H2AA4,0.0486399345099926,3.5535141857001715e-11,2.4274989763390716e-09
NLN,-0.20088958740234375,3.572370592493941e-11,2.4353381756061483e-09
FCGRT,0.1969541311264038,3.576180526084785e-11,2.4329087929519067e-09
CDCA8,-0.25104355812072754,3.61400017926139e-11,2.453578928286617e-09
DDX12P,-0.09653276950120926,3.6853183089334546e-11,2.496859909717851e-09
FAM155A,0.10756739974021912,3.69649321695178e-11,2.4992990510927043e-09
ARHGAP11B,-0.11269320547580719,3.76944568532361e-11,2.5434122778579242e-09
ZC3H15,-0.1152389645576477,3.778783640904929e-11,2.5445095149317985e-09
KNTC1,-0.21835991740226746,3.7861138229014876e-11,2.544253066937568e-09
EMP2,-0.11473782360553741,3.7861138229014876e-11,2.5390818208665566e-09
VIM,-0.43456077575683594,3.7898035173762874e-11,2.5364009544793228e-09
GM2A,0.11335042119026184,3.816988220817074e-11,2.549423610240068e-09
RTTN,-0.0860040932893753,3.855067294729546e-11,2.5696554624161896e-09
ABCA3,0.10198615491390228,3.8565197758408515e-11,2.5654409274973568e-09
GPNMB,0.30283716320991516,3.8804526366493156e-11,2.576167701131673e-09
CHAF1A,-0.18367387354373932,3.9227416123791434e-11,2.5990132429809203e-09
CDCA7,-0.18894228339195251,3.957692687057849e-11,2.616915234658792e-09
KIAA1841,-0.06694527715444565,3.9637676350298835e-11,2.61569026235622e-09
SEL1L3,-0.13524264097213745,3.965328189754578e-11,2.611497078262521e-09
SYNCRIP,-0.257967472076416,3.9834943377461e-11,2.618234973584314e-09
THOP1,-0.16941896080970764,4.003767136696123e-11,2.6263279657115026e-09
ZNF367,-0.10467767715454102,4.0235692607224495e-11,2.6340807094749448e-09
TOP2A,-1.017835259437561,4.068916333577009e-11,2.6584929589380874e-09
ALDH18A1,-0.26152974367141724,4.0721067267800025e-11,2.6553193962471578e-09
PEG10,-0.31715893745422363,4.077180571928812e-11,2.653384082264125e-09
RAD51,-0.08995497226715088,4.096121188302071e-11,2.6604629647249372e-09
POLA1,-0.1174396201968193,4.1208219550290205e-11,2.671247945111641e-09
WDHD1,-0.1371612250804901,4.1818485403557997e-11,2.7054920115497965e-09
EXT2,0.19411516189575195,4.188834604854105e-11,2.7047083715687123e-09
SQSTM1,0.3864480257034302,4.210105433136017e-11,2.7131333743422437e-09
NOLC1,-0.1890716552734375,4.292730042993895e-11,2.7609868960737536e-09
CCNF,-0.13730165362358093,4.294710960840657e-11,2.756886929045476e-09
SLC30A4,0.0807507112622261,4.3004111732945174e-11,2.75518576044374e-09
AC009487.6,-0.030247807502746582,4.314892294396291e-11,2.75910603204662e-09
SHCBP1,-0.3598007559776306,4.346285018128022e-11,2.773804142613812e-09
CHST15,0.10151830315589905,4.3542388401395966e-11,2.773515647305135e-09
SAMD4A,0.27341973781585693,4.4104277696616203e-11,2.803893338342681e-09
PARD3B,0.14641553163528442,4.411101017497443e-11,2.7989284244678485e-09
SAPCD2,-0.06938496232032776,4.460480237962435e-11,2.8248281276693005e-09
ANK1,0.21004921197891235,4.482258326068062e-11,2.8331822503566226e-09
CDK1,-0.310619980096817,4.492927991901652e-11,2.834496349766635e-09
NET1,-0.11514587700366974,4.4956107948699526e-11,2.8307763010827117e-09
HK2,-0.0022791624069213867,4.519322096053982e-11,2.8402863344628788e-09
ATP5G2,-0.1927230954170227,4.653485403889523e-11,2.919044693941727e-09
BTBD3,0.3466094434261322,4.799079082361496e-11,3.0046606133305036e-09
CCT7,-0.25532209873199463,4.8456314055580693e-11,3.0280607618634188e-09
HSPA12A,-0.07230538129806519,4.867813172496731e-11,3.036171940010012e-09
UBE2H,0.19747543334960938,4.912030907222085e-11,3.0579709393168435e-09
TACC1,0.28389692306518555,4.964906841985888e-11,3.0850678201756003e-09
ELN,-0.03550267219543457,5.0077615028512776e-11,3.105847571176276e-09
C15orf23,-0.14240750670433044,5.019064330972142e-11,3.1070174033850996e-09
CD274,-0.1318061351776123,5.1456956454127135e-11,3.179442468546676e-09
EZH2,-0.18548272550106049,5.210411596459828e-11,3.2134117873867668e-09
NRM,-0.09614890813827515,5.21138309404341e-11,3.2080146490291474e-09
RQCD1,-0.12169310450553894,5.268343324759899e-11,3.2370388826899973e-09
C17orf76-AS1,-0.21037030220031738,5.2966516003423957e-11,3.248383263072441e-09
OS9,0.22935140132904053,5.346524422228819e-11,3.272886332308718e-09
FTSJ1,-0.07675549387931824,5.406165014389863e-11,3.3032669379591394e-09
AMOT,-0.07604451477527618,5.449653543451917e-11,3.3236842637004808e-09
ERCC6L,-0.1046299934387207,5.481420890391864e-11,3.336890816946117e-09
HMGN1,-0.1989518404006958,5.5763596951071354e-11,3.388434404052669e-09
USP1,-0.23352333903312683,5.600524758749875e-11,3.396862397333679e-09
UBE2S,-0.27321913838386536,5.6711487715117275e-11,3.4333863067161366e-09
STK10,-0.0428389310836792,5.763440141675241e-11,3.4828701002669337e-09
NCAPD3,-0.21179518103599548,5.775815103602047e-11,3.483967446861966e-09
MAMDC2,0.23305189609527588,5.789511097020195e-11,3.4858561796748416e-09
PLEKHA1,0.1537274718284607,5.834054142720576e-11,3.506277166467494e-09
SAE1,-0.23938149213790894,5.856433662636193e-11,3.5133277945214757e-09
RFC1,-0.12053599953651428,5.947978757246564e-11,3.561770582492747e-09
CDS2,0.11688569188117981,5.96579916407178e-11,3.5659699894664565e-09
IGDCC4,0.1884964108467102,5.96798243024519e-11,3.5608242366354437e-09
NOMO1,0.2753709554672241,5.97812077280451e-11,3.56043492596904e-09
PFAS,-0.17831164598464966,5.992964531030677e-11,3.5628444090334623e-09
TMEM154,0.006824888288974762,6.008679556721018e-11,3.5657622657196037e-09
C4orf46,-0.09831438958644867,6.009188489263948e-11,3.5596620144212565e-09
LMNB2,-0.49325430393218994,6.011917099614182e-11,3.5548961416087802e-09
TMCO3,0.26251035928726196,6.061017785605498e-11,3.5775184586056068e-09
FN3KRP,-0.053162023425102234,6.133309503343567e-11,3.613724054693232e-09
SHMT2,-0.32824864983558655,6.155581050899426e-11,3.6203814041787265e-09
SEMA4B,-0.037856414914131165,6.20440001798692e-11,3.6426010425885843e-09
MANBA,0.21783971786499023,6.259432600887594e-11,3.6683832800406065e-09
THY1,0.246046781539917,6.29430110550629e-11,3.6822777478046105e-09
RPL13A,-0.3166813850402832,6.295942970852353e-11,3.6767192623588206e-09
RGS17,-0.040197961032390594,6.354581716026199e-11,3.7044067795103258e-09
ATP9A,0.0188140869140625,6.374435711162521e-11,3.709426918691488e-09
ABLIM1,0.11738282442092896,6.37534257661853e-11,3.7034230337240917e-09
EFTUD2,-0.1442575454711914,6.398727834740951e-11,3.710474954433703e-09
MCM2,-0.28324782848358154,6.430992180749592e-11,3.722641877260224e-09
HSPA5,-0.4437222480773926,6.469835705298899e-11,3.7385679351372535e-09
PPP1R14B,-0.25445860624313354,6.58427218328682e-11,3.798043019013089e-09
APEX1,-0.2198847532272339,6.710011656971886e-11,3.863819103347075e-09
MFSD1,0.2511556148529053,6.716513419719795e-11,3.8608250920497325e-09
PINK1,0.10340814292430878,6.766645554467004e-11,3.8828777403415445e-09
MYBL2,-0.2680605351924896,6.79755721919555e-11,3.893843757766618e-09
TOMM40,-0.10377176105976105,6.821491506134776e-11,3.900781841333049e-09
TEAD4,-0.040674902498722076,6.84513886675972e-11,3.907532126448736e-09
JAG1,0.08715763688087463,6.957582365150864e-11,3.964860624147715e-09
FANCE,-0.041005976498126984,7.05068376514407e-11,4.0109881177746305e-09
HMGN2P46,-0.054199814796447754,7.069926335291303e-11,4.015012382666723e-09
TJP2,-0.1704946607351303,7.143816554102136e-11,4.050003903824743e-09
SOD2,0.7012265920639038,7.164937285877018e-11,4.055010390180313e-09
MKI67,-0.8977546691894531,7.190451907318777e-11,4.0624822034586135e-09
ADAM10,0.06353938579559326,7.307455800597438e-11,4.121529985311325e-09
DHX38,-0.0944821834564209,7.35595183420623e-11,4.141802572860658e-09
BUB1,-0.3162606358528137,7.440421253288112e-11,4.18222656307055e-09
NLE1,-0.06757216155529022,7.470022308234152e-11,4.191724252724248e-09
FBLN1,-0.4459344744682312,7.502127264378025e-11,4.202592344450814e-09
LINC00657,0.3706756830215454,7.536155009937977e-11,4.214498890727179e-09
DIAPH3,-0.25553980469703674,7.577873501630105e-11,4.230658818718872e-09
ATRN,0.19217640161514282,7.658190650912919e-11,4.268277035926888e-09
HMMR,-0.20668929815292358,7.677680935981268e-11,4.271923819269846e-09
EPAS1,0.3226776123046875,7.747374864599762e-11,4.303445011068504e-09
CDCA5,-0.2217470109462738,7.749315403891049e-11,4.29728843279639e-09
RAB7L1,0.2257709950208664,7.813175974668996e-11,4.32543190074167e-09
SF3B3,-0.17487257719039917,7.922340851028465e-11,4.378519872356519e-09
SH3GL1,-0.1626630425453186,7.965945709278317e-11,4.395257168522376e-09
GTSE1,-0.21608272194862366,7.966161367699985e-11,4.388038302625393e-09
HNRNPA2B1,-0.40678322315216064,7.979948604203266e-11,4.38830673659478e-09
RFC2,-0.10520221292972565,8.045701962415842e-11,4.417103764557582e-09
RP11-87M1.1,-0.18387049436569214,8.126748452774861e-11,4.4541871295565875e-09
GTF3C3,-0.10567757487297058,8.12710594602396e-11,4.446996031327704e-09
GNPTAB,0.3030923008918762,8.192763880908221e-11,4.4755007326252775e-09
FANCG,-0.09321192651987076,8.353009403852521e-11,4.555496616200231e-09
TSPYL5,-0.05250266194343567,8.354790057697082e-11,4.548948811117413e-09
TPMT,-0.07020135223865509,8.421396552595322e-11,4.577660284232004e-09
APBA2,0.053972482681274414,8.586066392704419e-11,4.65949441821188e-09
RNASEH2A,-0.14706027507781982,8.615220292911139e-11,4.667638646381003e-09
DHFRP1,-0.07241693139076233,8.615744916109646e-11,4.660270549295701e-09
RPL18A,-0.3289928436279297,8.705659941051613e-11,4.701198850327299e-09
CSE1L,-0.2490231990814209,8.73471593506823e-11,4.709182226757782e-09
PRTFDC1,-0.07493255287408829,8.93106736192699e-11,4.807187073520082e-09
GS1-44D20.1,-0.23154380917549133,8.940255577751205e-11,4.8042953222785185e-09
MSH2,-0.15400099754333496,8.96702746740637e-11,4.810846687594686e-09
ADAMTS5,0.37969526648521423,8.975888201445763e-11,4.807782974134788e-09
SLC25A5,-0.17237186431884766,8.993848778424122e-11,4.809595469110274e-09
GAA,0.25046372413635254,9.016631934850371e-11,4.81397687201275e-09
NHP2,-0.07446850836277008,9.119962056717893e-11,4.86127864396457e-09
CYFIP1,-0.11851084232330322,9.136077423895753e-11,4.862014106474845e-09
FGF5,-0.4839705228805542,9.187048182628352e-11,4.8812665827024554e-09
TMEM56,0.03262339159846306,9.212063271582245e-11,4.886688547361032e-09
CSGALNACT1,0.020375192165374756,9.264364790633267e-11,4.906544402358662e-09
PLEKHM1,0.11774000525474548,9.332666560028414e-11,4.934797005579127e-09
C21orf7,0.10213901847600937,9.36434475595257e-11,4.943624883562481e-09
TPGS2,-0.15181303024291992,9.381302592261875e-11,4.944665799228125e-09
RUNX1,0.12973612546920776,9.459991309769341e-11,4.978188409343531e-09
CPED1,0.29399633407592773,9.616841865009624e-11,5.052670339745104e-09
EGR1,-0.7718073129653931,9.673394242157043e-11,5.07430275071497e-09
CTSO,0.13908295333385468,9.676960192976869e-11,5.068115897893203e-09
